id,tier,route,method,path,dependency,mode,realism,faultedCallIndex,seed,userId,ip,status,bodyClass,errorCode,errorMessage,durationMs,upstreamCalls,faultedCalls,faultedDependencyReached,leak,baselineStatus,expected,verdict,recoverability,preludeStatuses
matrix:consent_status:redis:error_500,matrix,consent_status,GET,/v1/me/consent/status,redis,error_500,high,,fi-v1:matrix:consent_status:redis:error_500,bda4f54c-c4f9-4937-a9dc-005a532e7ceb,10.85.148.204,200,success_json,,,0.9,7,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_status:redis:unauthorized_401,matrix,consent_status,GET,/v1/me/consent/status,redis,unauthorized_401,high,,fi-v1:matrix:consent_status:redis:unauthorized_401,28dad4fc-4556-4411-92a0-7183cfda7543,10.35.1.54,200,success_json,,,0.6,7,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_status:redis:network_error,matrix,consent_status,GET,/v1/me/consent/status,redis,network_error,high,,fi-v1:matrix:consent_status:redis:network_error,69f221ef-a702-4935-bc28-aa374a710596,10.247.236.5,200,success_json,,,0.7,7,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_status:redis:malformed_json,matrix,consent_status,GET,/v1/me/consent/status,redis,malformed_json,medium,,fi-v1:matrix:consent_status:redis:malformed_json,acf9af09-3116-47ae-b91a-c26b386d3cd5,10.113.109.178,200,success_json,,,0.8,7,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_status:redis:wrong_shape,matrix,consent_status,GET,/v1/me/consent/status,redis,wrong_shape,medium,,fi-v1:matrix:consent_status:redis:wrong_shape,43493def-adb7-4999-ae15-e1ca059bfb73,10.34.119.223,200,success_json,,,0.7,7,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_status:redis:slow_300ms,matrix,consent_status,GET,/v1/me/consent/status,redis,slow_300ms,high,,fi-v1:matrix:consent_status:redis:slow_300ms,2c83b5fb-0897-4112-8c3a-8352121d678a,10.191.61.33,200,success_json,,,1507.2,7,5,true,false,200,slow redis must still yield the healthy baseline,degraded_ok,success,
matrix:consent_status:redis:hang,matrix,consent_status,GET,/v1/me/consent/status,redis,hang,high,,fi-v1:matrix:consent_status:redis:hang,b3f4a319-6c62-49fe-8d17-2f45e7387545,10.97.34.108,200,success_json,,,6008.6,7,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_grant:auth:down_503,matrix,consent_grant,POST,/v1/me/consent/grant,auth,down_503,high,,fi-v1:matrix:consent_grant:auth:down_503,71b32c62-ba59-45f0-bc23-321d700f033c,10.30.89.119,401,generic_error,,The session is no longer valid. Sign in again.,0.5,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_grant:auth:error_500,matrix,consent_grant,POST,/v1/me/consent/grant,auth,error_500,high,,fi-v1:matrix:consent_grant:auth:error_500,6c4b1b7d-0b65-4d33-a7a9-613452a64305,10.162.89.31,401,generic_error,,The session is no longer valid. Sign in again.,0.4,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_grant:auth:gateway_502_html,matrix,consent_grant,POST,/v1/me/consent/grant,auth,gateway_502_html,high,,fi-v1:matrix:consent_grant:auth:gateway_502_html,3e3a599f-7b2c-478d-bac9-f21dbd4bbf5d,10.142.174.52,401,generic_error,,The session is no longer valid. Sign in again.,0.4,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_grant:auth:network_error,matrix,consent_grant,POST,/v1/me/consent/grant,auth,network_error,high,,fi-v1:matrix:consent_grant:auth:network_error,f1baf7cd-f37e-4220-a428-f9d1f4762a45,10.91.28.31,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_grant:auth:malformed_json,matrix,consent_grant,POST,/v1/me/consent/grant,auth,malformed_json,medium,,fi-v1:matrix:consent_grant:auth:malformed_json,de40e213-a69a-453e-99d8-8a94356d3d53,10.217.46.35,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_grant:auth:wrong_shape,matrix,consent_grant,POST,/v1/me/consent/grant,auth,wrong_shape,low,,fi-v1:matrix:consent_grant:auth:wrong_shape,99187987-ea9d-4d9d-b1ba-1a650a776cc8,10.16.201.113,401,generic_error,,The session does not belong to a Google or Apple account.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_grant:auth:empty_body,matrix,consent_grant,POST,/v1/me/consent/grant,auth,empty_body,medium,,fi-v1:matrix:consent_grant:auth:empty_body,f7fa433f-f57f-4fd6-a878-f2e45d737ec0,10.49.164.247,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_grant:auth:slow_1500ms,matrix,consent_grant,POST,/v1/me/consent/grant,auth,slow_1500ms,high,,fi-v1:matrix:consent_grant:auth:slow_1500ms,964a50b9-b111-4673-9066-2e300027214b,10.119.149.64,200,success_json,,,1502.8,8,1,true,false,200,slow auth must still yield the healthy baseline,degraded_ok,success,
matrix:consent_grant:auth:hang,matrix,consent_grant,POST,/v1/me/consent/grant,auth,hang,high,,fi-v1:matrix:consent_grant:auth:hang,c053378f-115c-460d-a623-c3f506379de4,10.200.48.140,,no_response,,,25000.8,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token); must answer within 25000ms [503],hang_unbounded,unknown,
matrix:consent_grant:rest:error_500,matrix,consent_grant,POST,/v1/me/consent/grant,rest,error_500,high,,fi-v1:matrix:consent_grant:rest:error_500,dd587a65-10bc-4d4e-8d93-ddeb730503b0,10.145.192.163,503,generic_error,,Consent update is temporarily unavailable. Please try again.,0.8,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:consent_grant:rest:down_503,matrix,consent_grant,POST,/v1/me/consent/grant,rest,down_503,high,,fi-v1:matrix:consent_grant:rest:down_503,f7648eef-8930-451f-91b7-1c274c2ee8d6,10.183.177.50,503,generic_error,,Consent update is temporarily unavailable. Please try again.,0.7,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:consent_grant:rest:gateway_502_html,matrix,consent_grant,POST,/v1/me/consent/grant,rest,gateway_502_html,high,,fi-v1:matrix:consent_grant:rest:gateway_502_html,dc839087-bad1-426b-bcf9-c3f500aec852,10.149.111.119,503,generic_error,,Consent update is temporarily unavailable. Please try again.,0.5,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:consent_grant:rest:network_error,matrix,consent_grant,POST,/v1/me/consent/grant,rest,network_error,high,,fi-v1:matrix:consent_grant:rest:network_error,e6ec2642-1de2-4c90-85d3-9b938c8d3214,10.32.151.109,503,generic_error,,Consent update is temporarily unavailable. Please try again.,0.9,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:consent_grant:rest:malformed_json,matrix,consent_grant,POST,/v1/me/consent/grant,rest,malformed_json,medium,,fi-v1:matrix:consent_grant:rest:malformed_json,e4c9c7c0-e08b-47a9-8888-9876ced04e58,10.98.162.4,503,generic_error,,Consent update is temporarily unavailable. Please try again.,0.8,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:consent_grant:rest:wrong_shape,matrix,consent_grant,POST,/v1/me/consent/grant,rest,wrong_shape,low,,fi-v1:matrix:consent_grant:rest:wrong_shape,f0c687bb-7ce3-41d7-8cf5-e4499e5779cb,10.13.114.42,500,generic_error,,Something went wrong. Please try again.,0.6,8,2,true,false,200,"low realism: PostgREST 2xx with empty/unexpected body cannot be told from a real (empty) result — any non-5xx accepted, a 500 is still flagged [503]",unhandled_500,retryable,
matrix:consent_grant:rest:empty_body,matrix,consent_grant,POST,/v1/me/consent/grant,rest,empty_body,medium,,fi-v1:matrix:consent_grant:rest:empty_body,399375bc-0e87-4567-a884-514a1eaddca8,10.178.162.126,200,success_json,,,0.5,8,2,true,false,200,"low realism: PostgREST 2xx with empty/unexpected body cannot be told from a real (empty) result — any non-5xx accepted, a 500 is still flagged [503]",degraded_ok,success,
matrix:consent_grant:rest:hang,matrix,consent_grant,POST,/v1/me/consent/grant,rest,hang,high,,fi-v1:matrix:consent_grant:rest:hang,6a6d7a72-4866-40d9-875d-9aef95515480,10.208.89.131,,no_response,,,25009,7,1,true,false,200,DB failure → generic 503; must answer within 25000ms [503],hang_unbounded,unknown,
matrix:consent_grant:redis:error_500,matrix,consent_grant,POST,/v1/me/consent/grant,redis,error_500,high,,fi-v1:matrix:consent_grant:redis:error_500,bca51911-5b4b-46d8-b57d-88b03a1788ad,10.5.222.190,200,success_json,,,0.9,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_grant:redis:unauthorized_401,matrix,consent_grant,POST,/v1/me/consent/grant,redis,unauthorized_401,high,,fi-v1:matrix:consent_grant:redis:unauthorized_401,5cfb977c-aa46-4ca7-8447-4d41acc33bc1,10.82.244.102,200,success_json,,,0.9,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_grant:redis:network_error,matrix,consent_grant,POST,/v1/me/consent/grant,redis,network_error,high,,fi-v1:matrix:consent_grant:redis:network_error,76c225b9-6344-47ba-8885-fb46bed6f5ac,10.251.116.214,200,success_json,,,0.9,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_grant:redis:malformed_json,matrix,consent_grant,POST,/v1/me/consent/grant,redis,malformed_json,medium,,fi-v1:matrix:consent_grant:redis:malformed_json,31317998-1119-42f4-b88a-5bc1d117193b,10.60.58.76,200,success_json,,,0.7,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_grant:redis:wrong_shape,matrix,consent_grant,POST,/v1/me/consent/grant,redis,wrong_shape,medium,,fi-v1:matrix:consent_grant:redis:wrong_shape,fce5cb58-0ebb-44d4-8acf-f07bc96c63b1,10.78.149.201,200,success_json,,,0.7,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_grant:redis:slow_300ms,matrix,consent_grant,POST,/v1/me/consent/grant,redis,slow_300ms,high,,fi-v1:matrix:consent_grant:redis:slow_300ms,584999a6-8000-4a02-8b8f-0ae071f77207,10.107.79.204,200,success_json,,,1506.6,8,5,true,false,200,slow redis must still yield the healthy baseline,degraded_ok,success,
matrix:consent_grant:redis:hang,matrix,consent_grant,POST,/v1/me/consent/grant,redis,hang,high,,fi-v1:matrix:consent_grant:redis:hang,17cfa102-d514-4671-8de3-4ee156378483,10.15.236.119,200,success_json,,,6010.4,8,5,true,false,200,Redis is best-effort: response must equal the healthy baseline,degraded_ok,success,
matrix:consent_withdraw:auth:down_503,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,auth,down_503,high,,fi-v1:matrix:consent_withdraw:auth:down_503,b48dd8a2-997d-4033-bc6e-69850b66407b,10.170.183.87,401,generic_error,,The session is no longer valid. Sign in again.,0.6,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_withdraw:auth:error_500,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,auth,error_500,high,,fi-v1:matrix:consent_withdraw:auth:error_500,161b7cca-c9d9-44c5-8f4f-3c5de8805286,10.159.152.14,401,generic_error,,The session is no longer valid. Sign in again.,0.4,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_withdraw:auth:gateway_502_html,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,auth,gateway_502_html,high,,fi-v1:matrix:consent_withdraw:auth:gateway_502_html,3fe6574c-bfff-4617-8f42-db8abf5df75c,10.109.245.138,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_withdraw:auth:network_error,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,auth,network_error,high,,fi-v1:matrix:consent_withdraw:auth:network_error,deb79486-08e0-49b7-935f-99e3b243e6ff,10.109.1.11,401,generic_error,,The session is no longer valid. Sign in again.,0.5,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_withdraw:auth:malformed_json,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,auth,malformed_json,medium,,fi-v1:matrix:consent_withdraw:auth:malformed_json,790e0d24-bf93-4e11-a046-947ada597551,10.21.176.175,401,generic_error,,The session is no longer valid. Sign in again.,0.5,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_withdraw:auth:wrong_shape,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,auth,wrong_shape,low,,fi-v1:matrix:consent_withdraw:auth:wrong_shape,c02923c6-e1b2-4269-933f-24ff789d9a4a,10.126.134.237,401,generic_error,,The session does not belong to a Google or Apple account.,0.4,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_withdraw:auth:empty_body,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,auth,empty_body,medium,,fi-v1:matrix:consent_withdraw:auth:empty_body,caf0fed2-ebef-4491-9333-d99178c3b8ac,10.109.174.118,401,generic_error,,The session is no longer valid. Sign in again.,0.3,5,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token) [503],misclassified_auth_failure,client_signs_out,
matrix:consent_withdraw:auth:slow_1500ms,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,auth,slow_1500ms,high,,fi-v1:matrix:consent_withdraw:auth:slow_1500ms,2f8e0d25-ad73-4857-8b18-9d9d1021ad29,10.190.153.62,200,success_json,,,1502.2,9,1,true,false,200,slow auth must still yield the healthy baseline,degraded_ok,success,
matrix:consent_withdraw:auth:hang,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,auth,hang,high,,fi-v1:matrix:consent_withdraw:auth:hang,58405b9e-e51a-49f6-95a3-0a7115834d97,10.136.207.253,,no_response,,,25002,4,1,true,false,200,Supabase Auth outage is transient → 503 (401 would make the app sign out / drop the ID token); must answer within 25000ms [503],hang_unbounded,unknown,
matrix:consent_withdraw:rest:error_500,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,rest,error_500,high,,fi-v1:matrix:consent_withdraw:rest:error_500,35d400f0-73df-449f-abb2-2afaf25bab82,10.204.32.205,503,generic_error,,Consent status is temporarily unavailable. Please try again.,0.8,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:consent_withdraw:rest:down_503,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,rest,down_503,high,,fi-v1:matrix:consent_withdraw:rest:down_503,9b703159-c087-46a2-bda9-8f81bf0415d0,10.80.29.153,503,generic_error,,Consent status is temporarily unavailable. Please try again.,7004.7,10,4,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:consent_withdraw:rest:gateway_502_html,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,rest,gateway_502_html,high,,fi-v1:matrix:consent_withdraw:rest:gateway_502_html,cedcfd72-a178-41fc-935f-e69211eb9f77,10.44.92.180,503,generic_error,,Consent status is temporarily unavailable. Please try again.,0.7,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:consent_withdraw:rest:network_error,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,rest,network_error,high,,fi-v1:matrix:consent_withdraw:rest:network_error,c46dfffa-7496-4346-a494-fae3724961ce,10.188.183.136,503,generic_error,,Consent status is temporarily unavailable. Please try again.,7004.7,10,4,true,false,200,DB failure → generic 503 [503],pass,retryable,
matrix:consent_withdraw:rest:malformed_json,matrix,consent_withdraw,POST,/v1/me/consent/withdraw,rest,malformed_json,medium,,fi-v1:matrix:consent_withdraw:rest:malformed_json,6b877e45-09d9-48d0-abbe-f0eb6e4dfc89,10.9.255.106,503,generic_error,,Consent status is temporarily unavailable. Please try again.,1,7,1,true,false,200,DB failure → generic 503 [503],pass,retryable,
